index,Publishing Year,Book Name,Author,language_code,Author_Rating,Book_average_rating,Book_ratings_count,genre,gross sales,publisher revenue,sale price,sales rank,Publisher ,units sold
657,2007.0,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,eng,Intermediate,3.84,66129,genre fiction,355.81,0.0,2.99,757,"Amazon Digital Services,  Inc.",41256
658,1996.0,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,Robin S. Sharma,eng,Intermediate,3.77,52031,genre fiction,117.81,0.0,0.99,759,"Amazon Digital Services,  Inc.",40824
659,2011.0,Rules of Civility,Amor Towles,eng,Intermediate,3.99,75541,genre fiction,712.81,427.686,5.99,760,Penguin Group (USA) LLC,40824
660,1970.0,Ringworld,Larry Niven,eng,Intermediate,3.96,76925,genre fiction,117.81,70.686,0.99,760,"Amazon Digital Services,  Inc.",40176
661,2011.0,Between Shades of Gray,Ruta Sepetys,eng,Excellent,4.36,87718,genre fiction,236.81,142.086,1.99,761,"Amazon Digital Services,  Inc.",40176
662,1996.0,Frindle,"Andrew Clements, Brian Selznick",en-US,Intermediate,3.79,83351,genre fiction,712.81,427.686,5.99,762,Macmillan,39960
663,2009.0,Dog Days,Jeff Kinney,en-US,Excellent,4.14,78592,genre fiction,474.81,0.0,3.99,764,"Amazon Digital Services,  Inc.",39744
664,2012.0,The Round House,Louise Erdrich,eng,Intermediate,3.91,67928,genre fiction,355.81,0.0,2.99,764,"Amazon Digital Services,  Inc.",39312
665,1973.0,A Wind in the Door,Madeleine L'Engle,eng,Excellent,4.07,87277,genre fiction,355.81,0.0,2.99,765,"Amazon Digital Services,  Inc.",39312
666,2012.0,Free Four: Tobias Tells the Divergent Story,Veronica Roth,eng,Excellent,4.18,81621,nonfiction,1188.81,713.286,9.99,765,Hachette Book Group,38880
667,2015.0,A Little Life,Hanya Yanagihara,eng,Excellent,4.27,66782,genre fiction,355.81,213.486,2.99,766,"Amazon Digital Services,  Inc.",38664
668,2003.0,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr.",eng,Excellent,4.12,81326,genre fiction,117.81,0.0,0.99,767,"Amazon Digital Services,  Inc.",38664
669,2011.0,The Alloy of Law,Brandon Sanderson,eng,Excellent,4.2,72185,genre fiction,593.81,0.0,4.99,768,"Amazon Digital Services,  Inc.",38448
670,2011.0,Dead Reckoning,Charlaine Harris,eng,Intermediate,3.77,87066,nonfiction,117.81,70.686,0.99,770,"Amazon Digital Services,  Inc.",38448
671,1985.0,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",eng,Intermediate,3.9,80075,genre fiction,784.21,470.526,6.59,770,"Amazon Digital Services,  Inc.",38448
672,2012.0,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire SÃ¡enz,,Excellent,4.34,108884,fiction,1082.9,649.74,9.1,770,"Amazon Digital Services,  Inc.",38232
673,1897.0,The Invisible Man,H.G. Wells,eng,Intermediate,3.62,84778,genre fiction,117.81,70.686,0.99,772,Macmillan,38016
674,1985.0,ä¸–ç•Œã®çµ‚ã‚Šã¨ãƒãƒ¼ãƒ‰ãƒœã‚¤ãƒ«ãƒ‰ãƒ»ãƒ¯ãƒ³ãƒ€ãƒ¼ãƒ©ãƒ³ãƒ‰ [Sekai no owari to hÄdoboirudo wandÄrando],"Haruki Murakami, Alfred Birnbaum",eng,Excellent,4.15,63764,genre fiction,117.81,70.686,0.99,773,"Amazon Digital Services,  Inc.",38016
675,1994.0,Na margem do rio Piedra eu sentei e chorei,"Paulo Coelho, Alan R. Clarke",eng,Intermediate,3.57,62106,genre fiction,915.11,549.066,7.69,775,Random House LLC,37584
676,1812.0,Der Schweizerische Robinson,"Johann David Wyss, Scott McKowen, Arthur Pober",eng,Intermediate,3.92,78355,genre fiction,355.81,0.0,2.99,779,"Amazon Digital Services,  Inc.",37584
677,1990.0,Four Past Midnight,Stephen King,en-GB,Intermediate,3.9,76376,nonfiction,640.22,384.132,5.38,779,HarperCollins Publishers,37368
678,2012.0,The Marriage Bargain,Jennifer Probst,eng,Intermediate,3.81,91630,genre fiction,1307.81,784.686,10.99,781,Random House LLC,37368
679,1909.0,Anne of Avonlea,L.M. Montgomery,en-US,Excellent,4.21,99918,genre fiction,117.81,70.686,0.99,782,"Amazon Digital Services,  Inc.",37368
680,1930.0,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",en-US,Excellent,4.15,82102,genre fiction,593.81,0.0,4.99,783,"Amazon Digital Services,  Inc.",37152
681,2013.0,We Are All Completely Beside Ourselves,Karen Joy Fowler,eng,Intermediate,3.71,59973,genre fiction,355.81,0.0,2.99,783,"Amazon Digital Services,  Inc.",37152
682,1996.0,Children of the Mind,Orson Scott Card,eng,Intermediate,3.74,74517,genre fiction,1022.21,613.326,8.59,784,"Amazon Digital Services,  Inc.",36936
683,1922.0,Ulysses,James Joyce,eng,Intermediate,3.74,76791,genre fiction,117.81,0.0,0.99,786,"Amazon Digital Services,  Inc.",36936
684,1998.0,Someone Like You,Sarah Dessen,eng,Intermediate,3.94,84358,nonfiction,355.81,213.486,2.99,786,Simon and Schuster Digital Sales Inc,36936
685,2003.0,Moloka'i,Alan Brennert,en-US,Excellent,4.15,75307,nonfiction,950.81,570.486,7.99,787,HarperCollins Christian Publishing,36720
686,1990.0,The Witching Hour,Anne Rice,eng,Excellent,4.1,79824,nonfiction,357.54,214.524,3.03,789,"Amazon Digital Services,  Inc.",36504
687,1986.0,This Present Darkness,Frank E. Peretti,eng,Excellent,4.24,71815,genre fiction,352.82,0.0,2.99,791,"Amazon Digital Services,  Inc.",36504
688,2012.0,The Coincidence of Callie & Kayden,Jessica Sorensen,eng,Excellent,4.21,97615,genre fiction,116.82,70.092,0.99,792,"Amazon Digital Services,  Inc.",36504
689,2015.0,Fates and Furies,Lauren Groff,eng,Intermediate,3.56,66085,genre fiction,862.58,517.548,7.31,792,HarperCollins Publishers,36504
690,1998.0,Summer Sisters,Judy Blume,,Intermediate,3.83,73515,genre fiction,862.58,517.548,7.31,794,Penguin Group (USA) LLC,36504
691,1945.0,Stuart Little,"E.B. White, Garth Williams",en-US,Intermediate,3.88,89033,genre fiction,352.82,211.692,2.99,797,"Amazon Digital Services,  Inc.",36504
692,1953.0,The Foundation Trilogy,Isaac Asimov,eng,Excellent,4.39,72311,fiction,1060.82,636.492,8.99,797,HarperCollins Publishers,36504
693,1999.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,en-US,Excellent,4.06,32626,genre fiction,352.82,0.0,2.99,798,"Amazon Digital Services,  Inc.",36288
694,2000.0,The Austere Academy,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.97,99311,genre fiction,116.82,0.0,0.99,799,"Amazon Digital Services,  Inc.",36288
695,2001.0,Seven Up,Janet Evanovich,en-US,Excellent,4.15,94506,genre fiction,1320.42,792.252,11.19,800,HarperCollins Publishers,36072
696,2009.0,The Awakening,Kelley Armstrong,eng,Excellent,4.16,95026,genre fiction,761.1,456.66,6.45,802,Simon and Schuster Digital Sales Inc,36072
697,2003.0,Death Masks,Jim Butcher,eng,Excellent,4.32,83664,children,654.9,392.94,5.55,802,"Amazon Digital Services,  Inc.",36072
698,1993.0,Stellaluna,Janell Cannon,en-US,Excellent,4.22,87423,genre fiction,116.82,70.092,0.99,803,"Amazon Digital Services,  Inc.",36072
699,2007.0,Before They Are Hanged,Joe Abercrombie,eng,Excellent,4.27,68865,genre fiction,116.82,70.092,0.99,804,Random House LLC,35856
700,2007.0,Loving Frank,Nancy Horan,en-US,Intermediate,3.73,72734,genre fiction,824.82,494.892,6.99,804,Hachette Book Group,35640
701,2002.0,Hard Eight,"Janet Evanovich, Lorelei King",en-US,Excellent,4.17,93057,nonfiction,1060.82,636.492,8.99,805,Random House LLC,35640
702,2001.0,The Vile Village,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.94,89733,genre fiction,706.82,424.092,5.99,808,Penguin Group (USA) LLC,35640
703,1973.0,Sybil,Flora Rheta Schreiber,en-US,Intermediate,3.99,72493,nonfiction,502.68,301.608,4.26,809,HarperCollins Publishing,35640
704,1980.0,Cosmos,Carl Sagan,eng,Excellent,4.35,76440,nonfiction,1131.62,678.972,9.59,810,Penguin Group (USA) LLC,35640
705,2005.0,Haunted: A Novel of Stories,Chuck Palahniuk,eng,Intermediate,3.59,68861,fiction,234.82,140.892,1.99,810,Simon and Schuster Digital Sales Inc,35424
706,1987.0,The Shell Seekers,Rosamunde Pilcher,eng,Excellent,4.13,73573,genre fiction,588.82,0.0,4.99,811,"Amazon Digital Services,  Inc.",35424
707,2006.0,What Is the What: The Autobiography of Valentino Achak Deng,Dave Eggers,eng,Excellent,4.16,59333,genre fiction,1680.32,1008.192,14.24,811,Penguin Group (USA) LLC,35424
708,1981.0,CrÃ³nica de una muerte anunciada,"Gabriel GarcÃ­a MÃ¡rquez, Gregory Rabassa",eng,Intermediate,3.95,56200,genre fiction,1128.08,676.848,9.56,813,Simon and Schuster Digital Sales Inc,35208
709,1891.0,A Scandal in Bohemia,"Ronald Holt, Arthur Conan Doyle",,Excellent,4.22,65422,nonfiction,352.82,211.692,2.99,814,"Amazon Digital Services,  Inc.",35208
710,2011.0,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",eng,Excellent,4.02,71868,children,872.02,523.212,7.39,816,"Amazon Digital Services,  Inc.",35208
